0.529787234,0.923670213,5.998226958,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3
0.629787234,1.023670213,4.664893618,0.0,0.0,1.0,2.0,1.0,0.0,1.0,3
0.429787234,0.973670213,3.831560278,0.0,0.0,1.0,2.0,1.0,0.0,1.0,3
0.629787234,0.823670213,6.664893618,0.0,0.0,1.0,2.0,1.0,0.0,1.0,3
0.529787234,0.623670213,4.498226958,0.0,0.0,1.0,2.0,1.0,0.0,1.0,3
0.179787234,0.923670213,3.331560278,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3
0.629787234,0.523670213,4.998226958,0.0,0.0,1.0,2.0,1.0,0.0,1.0,3
0.529787234,0.723670213,2.998226958,0.0,0.0,1.0,3.0,1.0,1.0,0.0,3
0.079787234,0.073670213,1.498226958,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3
0.629787234,0.573670213,3.331560278,0.0,0.0,1.0,2.0,1.0,0.0,1.0,3
-0.020212766,0.923670213,1.831560278,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3
-0.270212766,0.523670213,2.331560278,0.0,0.0,1.0,3.0,1.0,0.0,1.0,3
0.429787234,0.573670213,3.498226958,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3
0.279787234,0.723670213,2.831560278,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3
0.279787234,0.523670213,2.498226958,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3
-2.020212766,0.723670213,3.331560278,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3
0.179787234,0.623670213,-0.001773042,0.0,0.0,1.0,3.0,1.0,0.0,0.0,3
0.629787234,0.773670213,0.164893618,0.0,0.0,1.0,3.0,1.0,0.0,0.0,3
0.179787234,0.573670213,0.998226958,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3
-0.920212766,0.723670213,0.998226958,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3
0.229787234,0.723670213,-0.001773042,0.0,0.0,1.0,2.0,1.0,0.0,1.0,3
0.429787234,0.923670213,0.164893618,0.0,0.0,1.0,3.0,1.0,0.0,0.0,3
0.329787234,0.923670213,-0.501773042,0.0,0.0,1.0,2.0,1.0,1.0,0.0,3
0.629787234,-0.076329787,1.498226958,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3
0.429787234,0.823670213,0.831560278,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3
-0.370212766,0.573670213,1.831560278,0.0,0.0,1.0,4.0,0.0,0.0,1.0,3
0.379787234,-0.026329787,2.664893618,0.0,0.0,1.0,2.0,1.0,0.0,1.0,3
0.229787234,0.673670213,2.498226958,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3
0.329787234,0.623670213,3.664893618,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3
0.429787234,0.723670213,-0.001773042,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3
0.279787234,0.423670213,-0.168439722,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2
0.429787234,0.373670213,0.831560278,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2
0.229787234,0.773670213,1.498226958,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2
0.329787234,-1.776329787,4.831560278,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2
0.079787234,0.923670213,0.831560278,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2
0.629787234,0.823670213,-1.168439722,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2
-0.020212766,0.523670213,-0.335106382,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2
0.379787234,0.273670213,-2.168439722,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2
0.129787234,0.923670213,0.498226958,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2
0.379787234,0.723670213,-0.168439722,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2
-0.520212766,0.523670213,1.331560278,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2
0.229787234,0.823670213,-0.501773042,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2
0.429787234,0.523670213,-0.668439722,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2
0.129787234,0.373670213,2.664893618,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2
-0.020212766,0.623670213,-1.668439722,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2
-0.870212766,0.323670213,0.164893618,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2
0.329787234,0.873670213,-0.168439722,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2
-0.120212766,0.523670213,0.164893618,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2
0.229787234,0.273670213,-0.335106382,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2
0.329787234,0.973670213,-2.835106382,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2
0.329787234,0.973670213,-0.001773042,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2
0.079787234,-0.626329787,0.998226958,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2
0.429787234,0.523670213,-0.835106382,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2
0.129787234,0.523670213,-0.835106382,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2
0.629787234,1.023670213,-0.668439722,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2
-0.020212766,-0.026329787,4.331560278,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2
0.379787234,-0.226329787,0.498226958,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2
-0.420212766,0.423670213,-1.335106382,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2
0.529787234,0.723670213,-0.335106382,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2
0.529787234,0.623670213,-1.668439722,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2
0.429787234,0.573670213,-1.001773042,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2
-1.070212766,-0.076329787,-2.835106382,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2
0.329787234,0.523670213,-0.835106382,0.0,0.0,1.0,4.0,1.0,0.0,0.0,2
-0.320212766,0.623670213,-0.001773042,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2
0.629787234,0.923670213,-1.835106382,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2
0.229787234,0.123670213,0.831560278,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2
-0.270212766,0.373670213,-0.335106382,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2
0.079787234,-2.126329787,-2.335106382,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1
0.029787234,0.623670213,-3.001773042,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1
0.279787234,-1.276329787,-0.668439722,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1
0.079787234,-0.476329787,-2.668439722,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1
0.529787234,1.023670213,-2.668439722,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1
-0.120212766,0.948670213,2.831560278,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1
-0.070212766,0.373670213,-2.168439722,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1
0.529787234,-3.976329787,-1.335106382,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1
-0.270212766,0.623670213,-3.168439722,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1
0.279787234,0.173670213,-2.835106382,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1
0.029787234,0.773670213,-3.668439722,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1
0.129787234,-0.176329787,-3.335106382,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1
0.229787234,-3.976329787,-2.835106382,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1
0.029787234,0.123670213,-2.168439722,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
0.179787234,0.373670213,-4.335106382,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1
0.329787234,-3.976329787,-4.001773042,1.0,0.0,1.0,4.0,1.0,0.0,0.0,1
-4.370212766,-3.976329787,-5.501773042,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1
0.429787234,-0.376329787,-3.668439722,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1
-1.070212766,0.723670213,-0.835106382,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1
0.429787234,-2.526329787,-2.168439722,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1
0.429787234,-0.676329787,-1.835106382,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.070212766,-2.226329787,-0.668439722,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1
-1.270212766,-2.626329787,-1.168439722,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1
-0.670212766,-2.026329787,-5.335106382,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1
-0.670212766,-3.976329787,-1.001773042,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1
-4.370212766,-3.976329787,-1.001773042,2.0,0.0,0.0,4.0,0.0,0.0,1.0,1
-3.220212766,-3.976329787,-8.168439722,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1
0.819382022,0.690595089,5.787738154,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3
0.819382022,0.505409904,4.265999024,0.0,0.0,1.0,4.0,0.0,0.0,1.0,3
0.119382022,0.394298793,5.352955544,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3
0.569382022,0.357261756,5.352955544,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3
0.669382022,0.690595089,2.744259894,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3
0.769382022,0.690595089,3.396433804,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3
0.669382022,0.690595089,4.918172934,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3
0.519382022,0.579483978,4.700781634,0.0,0.0,1.0,3.0,1.0,0.0,0.0,3
0.819382022,0.579483978,5.135564244,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3
0.619382022,-0.050145652,2.961651194,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3
0.819382022,0.098002496,3.613825114,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3
0.619382022,0.579483978,1.657303374,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3
0.819382022,0.579483978,3.831216414,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3
0.569382022,0.690595089,4.048607724,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3
0.569382022,0.394298793,3.831216414,0.0,0.0,1.0,3.0,1.0,0.0,0.0,3
0.319382022,0.505409904,3.179042504,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3
